ex,time,lnex
0.877399981021881,601,-0.130792304873467
0.876200020313263,602,-0.132160887122154
0.865700006484985,603,-0.144216850399971
0.859799981117249,604,-0.151055499911308
0.85699999332428,605,-0.154317364096642
0.857699990272522,606,-0.153500899672508
0.854700028896332,607,-0.157004714012146
0.857599973678589,608,-0.153617516160011
0.845499992370606,609,-0.167827114462852
0.845200002193451,610,-0.168181985616684
0.844900012016296,611,-0.168536990880966
0.850399971008301,612,-0.162048488855362
0.845200002193451,613,-0.168181985616684
0.850600004196167,614,-0.161813288927078
0.850499987602234,615,-0.16193088889122
0.842499971389771,616,-0.171381652355194
0.847899973392487,617,-0.164992600679398
0.853600025177002,618,-0.158292546868324
0.859799981117249,619,-0.151055499911308
0.862800002098084,620,-0.147572368383408
0.861000001430512,621,-0.149660766124725
0.855799973011017,622,-0.155718609690666
0.850600004196167,623,-0.161813288927078
0.854399979114533,624,-0.157355830073357
0.85699999332428,625,-0.154317364096642
0.861100018024445,626,-0.149544611573219
0.862299978733063,627,-0.148152068257332
0.862100005149841,628,-0.148384004831314
0.847000002861023,629,-0.166054576635361
0.847400009632111,630,-0.165582433342934
0.845499992370606,631,-0.167827114462852
0.847699999809265,632,-0.165228486061096
0.837000012397766,633,-0.177931189537048
0.846499979496002,634,-0.166645094752312
0.847400009632111,635,-0.165582433342934
0.855700016021729,636,-0.155835419893265
0.861400008201599,637,-0.149196296930313
0.852999985218048,638,-0.158995747566223
0.852699995040894,639,-0.159347504377365
0.854900002479553,640,-0.156770765781403
0.854900002479553,641,-0.156770765781403
0.870100021362305,642,-0.139147102832794
0.869000017642975,643,-0.140412136912346
0.871299982070923,644,-0.13776895403862
0.867600023746491,645,-0.142024472355843
0.875199973583221,646,-0.133302882313728
0.879700005054474,647,-0.128174334764481
0.876500010490418,648,-0.131818562746048
0.874899983406067,649,-0.133645698428154
0.875,650,-0.133531391620636
0.875199973583221,651,-0.133302882313728
0.879299998283386,652,-0.128629148006439
0.88129997253418,653,-0.126357212662697
0.884299993515015,654,-0.122958913445473
0.880200028419495,655,-0.127606093883514
0.877499997615814,656,-0.130678325891495
0.877799987792969,657,-0.13033652305603
0.888599991798401,658,-0.118108101189137
0.893999993801117,659,-0.112049512565136
0.898299992084503,660,-0.107251197099686
0.902499973773956,661,-0.10258661955595
0.911400020122528,662,-0.0927733778953552
0.913800001144409,663,-0.090143546462059
0.916499972343445,664,-0.0871932432055473
0.912699997425079,665,-0.0913480445742607
0.911499977111816,666,-0.0926637127995491
0.919399976730347,667,-0.0840340182185173
0.916599988937378,668,-0.0870841220021248
0.91159999370575,669,-0.0925539880990982
0.909799993038178,670,-0.0945304930210114
0.910199999809265,671,-0.094090923666954
0.909699976444244,672,-0.094640426337719
0.91540002822876,673,-0.0883941203355789
0.908999979496002,674,-0.0954102054238319
0.886799991130829,675,-0.120135813951492
0.889699995517731,676,-0.116870954632759
0.894299983978272,677,-0.111714005470276
0.904399991035461,678,-0.100483551621437
0.898800015449524,679,-0.106694720685482
0.906899988651276,680,-0.0977231040596962
0.908900022506714,681,-0.0955201759934425
0.919900000095367,682,-0.0834903120994568
0.919799983501434,683,-0.0835990384221077
0.92330002784729,684,-0.0798010379076004
0.930999994277954,685,-0.0714960098266602
0.925499975681305,686,-0.077421173453331
0.909900009632111,687,-0.0944205671548843
0.913500010967255,688,-0.0904718935489655
0.92220002412796,689,-0.0809931308031082
0.923099994659424,690,-0.0800177156925201
0.918099999427795,691,-0.0854489654302597
0.909900009632111,692,-0.0944205671548843
0.915899991989136,693,-0.0878480970859528
0.914900004863739,694,-0.0889405012130737
0.918099999427795,695,-0.0854489654302597
0.914099991321564,696,-0.0898153111338615
0.916800022125244,697,-0.0868659093976021
0.915000021457672,698,-0.0888311937451363
0.911800026893616,699,-0.09233458340168
0.900799989700317,700,-0.104472033679485
0.907800018787384,701,-0.0967311710119247
0.907700002193451,702,-0.0968413501977921
0.90939998626709,703,-0.0949702560901642
0.906499981880188,704,-0.0981642678380013
0.902499973773956,705,-0.10258661955595
0.898699998855591,706,-0.106806002557278
0.890600025653839,707,-0.115859858691692
0.889299988746643,708,-0.117320656776428
0.892499983310699,709,-0.113728784024715
0.896499991416931,710,-0.109256997704506
0.892099976539612,711,-0.114177070558071
0.903699994087219,712,-0.101257838308811
0.906000018119812,713,-0.0987159535288811
0.8992999792099,714,-0.106138616800308
0.904399991035461,715,-0.100483551621437
0.903699994087219,716,-0.101257838308811
0.89630001783371,717,-0.109480082988739
0.897499978542328,718,-0.108142182230949
0.899900019168854,719,-0.105471611022949
0.890999972820282,720,-0.115410879254341
0.893499970436096,721,-0.112608976662159
0.881099998950958,722,-0.126584157347679
0.88289999961853,723,-0.124543339014053
0.88129997253418,724,-0.126357212662697
0.884899973869324,725,-0.122280664741993
0.878099977970123,726,-0.129994824528694
0.883199989795685,727,-0.124203614890575
0.878099977970123,728,-0.129994824528694
0.876999974250793,729,-0.131248310208321
0.881099998950958,730,-0.126584157347679
0.881200015544891,731,-0.126470640301704
0.886300027370453,732,-0.120699755847454
0.887899994850159,733,-0.118896164000034
0.895799994468689,734,-0.110038109123707
0.889699995517731,735,-0.116870954632759
0.889800012111664,736,-0.116758547723293
0.885599970817566,737,-0.121489927172661
0.891600012779236,738,-0.114737659692764
0.890500009059906,739,-0.11597216874361
0.888400018215179,740,-0.118333168327808
0.890399992465973,741,-0.116084486246109
0.894500017166138,742,-0.111490353941917
0.897599995136261,743,-0.108030751347542
0.904399991035461,744,-0.100483551621437
0.903999984264374,745,-0.10092593729496
0.901899993419647,746,-0.10325163602829
0.899699985980988,747,-0.1056939214468
0.897199988365173,748,-0.108476489782333
0.886399984359741,749,-0.120586983859539
0.877300024032593,750,-0.130906239151955
0.877799987792969,751,-0.13033652305603
0.884299993515015,752,-0.122958913445473
